step,L_total,L_pde,L_hen,L_bc,L_en,henry_rel_err,O2_surf_M,EN_p95,lr,grad_norm
54,-0.01167576014995575,750.7372436523438,0.01799662970006466,4.940501457895152e-05,11.848649024963379,0.00022141609224490821,0.00026675904518924654,0.0037119858898222446,9.999253629736859e-05,1430.7017822265625
55,0.05675855651497841,750.7132568359375,0.020517682656645775,4.940990766044706e-05,11.84835147857666,0.0002561180735938251,0.00026663168682716787,0.003711314871907234,9.999226242972442e-05,1347.952392578125
56,0.15464259684085846,750.7117919921875,0.02412347123026848,4.940811049891636e-05,11.85438346862793,0.0003158098552376032,0.00026661576703190804,0.003711526747792959,9.999198362804177e-05,1228.3319091796875
57,-0.4965418577194214,750.7302856445312,0.0001390453544445336,4.940032886224799e-05,11.866106986999512,2.182514577953043e-07,0.00026670005172491074,0.0037125367671251297,9.999169989234814e-05,2132.888427734375
58,0.5709825158119202,750.7667846679688,0.03945950046181679,4.9387250328436494e-05,11.882888793945312,0.0006544269854202867,0.00026687452918849885,0.003714250400662422,9.999141122267153e-05,779.9003295898438
59,0.7629565000534058,750.7801513671875,0.046531133353710175,4.938109123031609e-05,11.893062591552734,0.0008732240530662239,0.0002669328823685646,0.0037150410935282707,9.999111761904044e-05,608.4274291992188
60,0.6156654357910156,750.7726440429688,0.041106585413217545,4.938102210871875e-05,11.897354125976562,0.0007006963132880628,0.0002668868692126125,0.003715015947818756,9.999081908148385e-05,738.0061645507812
61,-0.09727992862462997,750.7462768554688,0.014846681617200375,4.938645724905655e-05,11.896329879760742,0.00017623804160393775,0.00026674699620343745,0.003714249935001135,9.999051561003123e-05,1542.21875
62,0.5856439471244812,750.7030639648438,0.040002111345529556,4.9396981921745464e-05,11.890433311462402,0.0006640300271101296,0.0002665228967089206,0.003712802194058895,9.999020720471253e-05,767.698486328125
63,0.8931013345718384,750.6840209960938,0.05132783576846123,4.940016151522286e-05,11.891494750976562,0.0010512081207707524,0.0002664196363184601,0.0037123295478522778,9.998989386555816e-05,505.1221008300781
64,0.8800143003463745,750.6868286132812,0.050846636295318604,4.939662176184356e-05,11.898887634277344,0.0010311290388926864,0.00026642499142326415,0.003712744452059269,9.998957559259906e-05,515.137939453125
65,0.5667848587036133,750.7090454101562,0.039309654384851456,4.938706479151733e-05,11.911955833435059,0.0006450421642512083,0.00026652796077542007,0.0037139481864869595,9.998925238586665e-05,785.41650390625
66,-0.32569974660873413,750.7490234375,0.006435059476643801,4.9372287321602926e-05,11.930032730102539,7.049521809676662e-05,0.00026671879459172487,0.0037158504128456116,9.998892424539283e-05,1861.379638671875
67,0.19457751512527466,750.765380859375,0.025600504130125046,4.936464029015042e-05,11.941317558288574,0.000346255925251171,0.00026679233997128904,0.0037168064154684544,9.998859117121e-05,1177.0850830078125
68,-0.002960050478577614,750.7606201171875,0.018324492499232292,4.93632978759706e-05,11.946547508239746,0.00022632675245404243,0.0002667603548616171,0.0037169172428548336,9.998825316335099e-05,1418.39013671875
69,0.044324927031993866,750.7369384765625,0.02006683126091957,4.936763070872985e-05,11.946330070495605,0.0002490249171387404,0.00026663357857614756,0.0037162695080041885,9.99879102218492e-05,1362.4495849609375
70,0.14431878924369812,750.7354125976562,0.023750828579068184,4.936547338729724e-05,11.95235824584961,0.00030937144765630364,0.000266617484157905,0.003716489765793085,9.998756234673847e-05,1239.6646728515625
71,-0.49476101994514465,750.753662109375,0.00020924373529851437,4.935750985168852e-05,11.964004516601562,3.7102747683093185e-06,0.00026670098304748535,0.0037174904718995094,9.998720953805312e-05,2116.7734375
72,-0.29128268361091614,750.750732421875,0.0077052609995007515,4.935592005494982e-05,11.969517707824707,8.173516835086048e-05,0.00026667819474823773,0.0037176376208662987,9.998685179582798e-05,1816.3973388671875
73,-0.035661015659570694,750.7677612304688,0.01712222769856453,4.934854223392904e-05,11.980647087097168,0.0002085392625303939,0.00026675561093725264,0.0037185638211667538,9.998648912009835e-05,1460.14990234375
74,-0.252128541469574,750.7637329101562,0.0091483723372221,4.9347407184541225e-05,11.985751152038574,0.00010246905731037259,0.0002667273220140487,0.003718653228133917,9.998612151090003e-05,1754.45458984375
75,0.220999613404274,750.7406616210938,0.026578029617667198,4.935187826049514e-05,11.985424041748047,0.0003597875183913857,0.00026660403818823397,0.0037179882638156414,9.998574896826931e-05,1149.2120361328125
76,0.29030823707580566,750.73974609375,0.029131725430488586,4.934988101013005e-05,11.991344451904297,0.00040878498111851513,0.0002665909705683589,0.0037181898951530457,9.998537149224293e-05,1070.6014404296875
77,-0.28075870871543884,750.7584838867188,0.008094791322946548,4.9342066631652415e-05,12.002880096435547,8.631844684714451e-05,0.00026667697238735855,0.003719174303114414,9.998498908285819e-05,1800.813232421875
78,0.48316511511802673,750.7951049804688,0.036237314343452454,4.932913725497201e-05,12.019397735595703,0.0005708366516046226,0.000266852235654369,0.003720847424119711,9.998460174015279e-05,864.3703002929688
79,0.6997542381286621,750.80859375,0.04421679675579071,4.9322828999720514e-05,12.02945327758789,0.0007955265464261174,0.0002669121604412794,0.0037216288037598133,9.998420946416499e-05,661.6627197265625
80,0.5466111898422241,750.8014526367188,0.03857572749257088,4.9322341510560364e-05,12.033767700195312,0.0006306375726126134,0.0002668681845534593,0.003721613436937332,9.998381225493349e-05,802.1173706054688
81,-0.2227809727191925,750.775634765625,0.010232208296656609,4.93271327286493e-05,12.032885551452637,0.00011578239355003461,0.0002667308726813644,0.0037208800204098225,9.998341011249749e-05,1712.478515625
82,0.6325992345809937,750.73291015625,0.041744720190763474,4.9336813390254974e-05,12.027219772338867,0.0007137913489714265,0.00026650962536223233,0.003719487227499485,9.99830030368967e-05,723.1826782226562
83,0.9194411635398865,750.7144775390625,0.052312664687633514,4.9339403631165624e-05,12.028393745422363,0.0010935489553958178,0.0002664083440322429,0.0037190429866313934,9.998259102817127e-05,484.5140686035156
84,0.9042623043060303,750.71728515625,0.051754336804151535,4.933547825203277e-05,12.035794258117676,0.0010693230433389544,0.0002664148050826043,0.0037194681353867054,9.99821740863619e-05,495.90863037109375
85,0.6025806069374084,750.7396850585938,0.04064108058810234,4.932573210680857e-05,12.048778533935547,0.0006819266709499061,0.0002665181236807257,0.0037206709384918213,9.99817522115097e-05,750.7593994140625
86,-0.41878125071525574,750.7794189453125,0.0030135938432067633,4.931096191285178e-05,12.066670417785645,3.273771653766744e-05,0.00026670872466638684,0.003722553141415119,9.998132540365634e-05,1998.437744140625
87,0.13842357695102692,750.7958374023438,0.02354239672422409,4.930305658490397e-05,12.077880859375,0.0003100261965300888,0.0002667826774995774,0.0037235096096992493,9.998089366284391e-05,1242.1407470703125
88,-0.063835009932518,750.791259765625,0.016091370955109596,4.9301226681564e-05,12.083148002624512,0.0001936981570906937,0.0002667516528163105,0.0037236446514725685,9.998045698911504e-05,1495.8543701171875
89,0.09080873429775238,750.7678833007812,0.021789340302348137,4.9304853746434674e-05,12.083052635192871,0.0002765246026683599,0.00026662624441087246,0.003723040223121643,9.998001538251281e-05,1303.38427734375
90,0.18247458338737488,750.766357421875,0.02516711689531803,4.930228533339687e-05,12.089056968688965,0.00033414296922273934,0.0002666108775883913,0.00372327771037817,9.997956884308085e-05,1193.1502685546875
91,-0.440901517868042,750.78466796875,0.002200610004365444,4.929416172672063e-05,12.100541114807129,2.0843013771809638e-05,0.0002666944346856326,0.0037242756225168705,9.99791173708632e-05,2038.1839599609375
92,0.5425712466239929,750.82080078125,0.03843538835644722,4.9281148676527664e-05,12.116887092590332,0.0006269272998906672,0.00026686719502322376,0.003725940827280283,9.997866096590442e-05,805.3906860351562
93,0.7393363118171692,750.833984375,0.04568558931350708,4.927457121084444e-05,12.12686824798584,0.0008440875099040568,0.00026692511164583266,0.003726707771420479,9.997819962824954e-05,626.951904296875
94,0.5896943807601929,750.8265991210938,0.04017298296093941,4.9273628974333405e-05,12.131197929382324,0.0006741787074133754,0.0002668797969818115,0.003726702183485031,9.997773335794414e-05,760.5386352539062
95,-0.1374378204345703,750.8005981445312,0.013383087702095509,4.927784175379202e-05,12.130401611328125,0.00015637716569472104,0.0002667416993062943,0.003725999966263771,9.99772621550342e-05,1593.5003662109375
96,0.5949086546897888,750.7579956054688,0.040366608649492264,4.928682392346673e-05,12.124886512756348,0.0006741787074133754,0.0002665201900526881,0.003724651411175728,9.997678601956623e-05,757.385498046875
97,0.8959060311317444,750.7391357421875,0.05145760998129845,4.928899943479337e-05,12.126067161560059,0.001056664390489459,0.00026641818112693727,0.003724220674484968,9.997630495158724e-05,501.7626037597656
98,0.8827465772628784,750.7420043945312,0.05097373574972153,4.928488488076255e-05,12.133358001708984,0.0010363670298829675,0.0002664235944394022,0.00372463371604681,9.997581895114468e-05,511.79534912109375
99,0.5748692154884338,750.7639770507812,0.039630819112062454,4.9275167839368805e-05,12.146119117736816,0.0006537722074426711,0.00026652563246898353,0.0037257932126522064,9.997532801828656e-05,776.0906982421875
100,-0.36474210023880005,750.8034057617188,0.005010500550270081,4.9260619562119246e-05,12.163683891296387,5.4453736083814874e-05,0.00026671451632864773,0.0037276102229952812,9.997483215306129e-05,1915.879150390625
101,0.1658085137605667,750.8195190429688,0.024560073390603065,4.925276880385354e-05,12.174656867980957,0.0003277045616414398,0.0002667873923201114,0.0037285247817635536,9.997433135551784e-05,1208.5877685546875
102,-0.03406042233109474,750.8148803710938,0.017196135595440865,4.925084431306459e-05,12.17977523803711,0.00020963052520528436,0.0002667559019755572,0.0037286425940692425,9.99738256257056e-05,1455.8663330078125
103,0.0643211156129837,750.7914428710938,0.020821841433644295,4.925425673718564e-05,12.179603576660156,0.00026091962354257703,0.00026663040625862777,0.0037280390970408916,9.997331496367453e-05,1335.0517578125
104,0.16092242300510406,750.7899169921875,0.024382006376981735,4.9251702876063064e-05,12.185407638549805,0.0003202840161975473,0.0002666145737748593,0.0037282491102814674,9.997279936947499e-05,1217.6031494140625
105,-0.4697236120700836,750.8080444335938,0.0011443770490586758,4.924377935822122e-05,12.19658088684082,9.930440683092456e-06,0.00026669734506867826,0.003729189746081829,9.997227884315788e-05,2081.218994140625
106,0.5486267805099487,750.84375,0.03866958245635033,4.923117739963345e-05,12.212512016296387,0.0006331474869512022,0.0002668688539415598,0.0037307762540876865,9.997175338477459e-05,798.7939453125
107,0.7421318888664246,750.85693359375,0.04580077901482582,4.9224807298742235e-05,12.222187042236328,0.0008480160031467676,0.0002669261593837291,0.0037315133959054947,9.997122299437696e-05,623.9176635742188
108,0.5926499962806702,750.8495483398438,0.040293339639902115,4.922392690787092e-05,12.226303100585938,0.0006775616202503443,0.0002668806992005557,0.003731497097760439,9.997068767201736e-05,757.0219116210938
109,-0.12881672382354736,750.8235473632812,0.013708345592021942,4.9228048737859353e-05,12.225381851196289,0.00016074220184236765,0.0002667428634595126,0.0037307990714907646,9.997014741774862e-05,1580.591552734375
110,0.5879297852516174,750.7811279296875,0.04012104123830795,4.9236827180720866e-05,12.219812393188477,0.0006673038005828857,0.0002665220235940069,0.003729466814547777,9.996960223162402e-05,763.1778564453125
111,0.890640914440155,750.762451171875,0.051276903599500656,4.92389990540687e-05,12.220816612243652,0.001049025566317141,0.00026642021839506924,0.00372903561219573,9.996905211369744e-05,505.201171875
112,0.8780999779701233,750.76513671875,0.05081583559513092,4.923507367493585e-05,12.227825164794922,0.0010298194829374552,0.0002664253406692296,0.0037294230423867702,9.996849706402311e-05,514.786376953125
113,0.5705510377883911,750.7869873046875,0.03948338329792023,4.9225709517486393e-05,12.240212440490723,0.0006497345748357475,0.00026652670931071043,0.0037305462174117565,9.996793708265583e-05,779.41455078125
114,-0.36359792947769165,750.8262329101562,0.005059159826487303,4.92116560053546e-05,12.25731086730957,5.4999367421260104e-05,0.0002667146618478,0.0037323106080293655,9.996737216965088e-05,1912.73583984375
115,0.16351857781410217,750.8422241210938,0.02448520064353943,4.920413994113915e-05,12.267921447753906,0.00032639503479003906,0.0002667870430741459,0.003733192104846239,9.9966802325064e-05,1210.238037109375
116,-0.03734485059976578,750.8375854492188,0.01708352379500866,4.920238279737532e-05,12.272769927978516,0.00020799363846890628,0.00026675546541810036,0.0037332898937165737,9.996622754895145e-05,1458.92431640625
117,0.06390150636434555,750.8142700195312,0.020815404132008553,4.9205817049369216e-05,12.272415161132812,0.0002608104841783643,0.00026663043536245823,0.0037326812744140625,9.996564784136994e-05,1334.4547119140625
118,0.16067162156105042,750.8125610351562,0.02438238263130188,4.920346327708103e-05,12.277923583984375,0.0003202840161975473,0.0002666145737748593,0.0037328703328967094,9.99650632023767e-05,1216.8475341796875
119,-0.4643782675266266,750.83056640625,0.0013474035076797009,4.91959071950987e-05,12.288702964782715,1.200383030663943e-05,0.0002666967920958996,0.0037337737157940865,9.996447363202941e-05,2071.41064453125
120,0.5429397821426392,750.8662109375,0.03847192972898483,4.918382182950154e-05,12.304143905639648,0.0006279094377532601,0.00026686745695769787,0.0037353080697357655,9.996387913038628e-05,803.4485473632812
121,0.7367153763771057,750.8793334960938,0.04561426118016243,4.917777914670296e-05,12.313438415527344,0.0008416867349296808,0.0002669244713615626,0.0037360102869570255,9.996327969750598e-05,627.8261108398438
122,0.5864922404289246,750.8719482421875,0.04007868468761444,4.917706610285677e-05,12.31728744506836,0.0006715597119182348,0.00026687909848988056,0.0037359781563282013,9.996267533344767e-05,761.9976806640625
123,-0.1374417543411255,750.8460083007812,0.013398581184446812,4.9181187932845205e-05,12.316193580627441,0.0001565954153193161,0.00026674175751395524,0.0037352778017520905,9.996206603827099e-05,1590.9659423828125
124,0.5882404446601868,750.8037719726562,0.040144842118024826,4.918981358059682e-05,12.310527801513672,0.0006679585785605013,0.00026652184897102416,0.003733956255018711,9.99614518120361e-05,762.1033325195312
125,0.8896986246109009,750.78515625,0.051256366074085236,4.919204002362676e-05,12.31132698059082,0.0010481525678187609,0.0002664204512257129,0.003733515739440918,9.99608326548036e-05,505.3167724609375
126,0.8772920370101929,750.7877807617188,0.050800226628780365,4.918832200928591e-05,12.318031311035156,0.0010291647631675005,0.00026642551529221237,0.0037338812835514545,9.996020856663458e-05,514.7970581054688
127,0.5715246200561523,750.8095703125,0.039531681686639786,4.917929618386552e-05,12.330035209655762,0.0006510440725833178,0.00026652636006474495,0.0037349704653024673,9.995957954759067e-05,777.6922607421875
128,-0.3755726218223572,750.8484497070312,0.004624668974429369,4.916572288493626e-05,12.346660614013672,5.019783566240221e-05,0.0002667133812792599,0.0037366864271461964,9.995894559773395e-05,1929.0731201171875
129,0.15375389158725739,750.864501953125,0.02413535863161087,4.915849422104657e-05,12.356917381286621,0.0003202840161975473,0.00026678541325964034,0.003737536258995533,9.995830671712695e-05,1220.7110595703125
130,-0.04821272939443588,750.8596801757812,0.016691839322447777,4.91568680445198e-05,12.36151123046875,0.00020231909002177417,0.0002667539520189166,0.0037376191467046738,9.995766290583277e-05,1471.81591796875
131,0.07014036178588867,750.8364868164062,0.021054906770586967,4.916026955470443e-05,12.360997200012207,0.00026462989626452327,0.00026662941672839224,0.003737012855708599,9.995701416391493e-05,1325.5748291015625
132,0.166154682636261,750.8348999023438,0.02459464780986309,4.915806493954733e-05,12.366240501403809,0.00032399428891949356,0.0002666135842446238,0.003737185150384903,9.995636049143747e-05,1209.2781982421875
133,-0.45133015513420105,750.8529052734375,0.0018347371369600296,4.915079989586957e-05,12.376659393310547,1.7023612599587068e-05,0.00026669545331969857,0.003738055005669594,9.995570188846488e-05,2049.72607421875
134,0.5343829989433289,750.88818359375,0.038169097155332565,4.913915108772926e-05,12.391654014587402,0.0006199432536959648,0.0002668653323780745,0.0037395451217889786,9.99550383550622e-05,810.8655395507812
135,0.7289540767669678,750.9012451171875,0.04534197598695755,4.913334487355314e-05,12.400625228881836,0.000832520192489028,0.00026692202663980424,0.0037402198649942875,9.995436989129488e-05,633.7279052734375
136,0.5780289769172668,750.8937377929688,0.03977963700890541,4.913269367534667e-05,12.404254913330078,0.0006632661679759622,0.00026687688659876585,0.0037401788868010044,9.99536964972289e-05,769.1368408203125
137,-0.1501614898443222,750.8681640625,0.01293819397687912,4.9136731831822544e-05,12.403040885925293,0.00015048438217490911,0.00026674012769944966,0.0037394831888377666,9.995301817293077e-05,1606.9149169921875
138,0.5904403924942017,750.8259887695312,0.04023895040154457,4.914516830467619e-05,12.397344589233398,0.0006705775740556419,0.0002665211504790932,0.003738180734217167,9.995233491846737e-05,759.2394409179688
139,0.8899336457252502,750.8074340820312,0.051279954612255096,4.914734745398164e-05,12.397998809814453,0.0010491347638890147,0.0002664201892912388,0.0037377425469458103,9.995164673390618e-05,504.51611328125
140,0.8777537941932678,750.8101196289062,0.05083215981721878,4.9143749492941424e-05,12.404464721679688,0.0010304742027074099,0.0002664251660462469,0.0037380950525403023,9.995095361931511e-05,513.811279296875
141,0.5740997195243835,750.8316040039062,0.03963965177536011,4.913498196401633e-05,12.416141510009766,0.0006539904861710966,0.0002665255742613226,0.0037391558289527893,9.995025557476254e-05,774.437744140625
142,-0.39037570357322693,750.8705444335938,0.0040860907174646854,4.91217797389254e-05,12.432358741760254,4.430504486663267e-05,0.00026671180967241526,0.0037408294156193733,9.99495526003174e-05,1949.6929931640625
143,0.1421731561422348,750.8863525390625,0.02371893636882305,4.911475843982771e-05,12.44232177734375,0.0003130817203782499,0.0002667834924068302,0.003741657827049494,9.994884469604905e-05,1233.3707275390625
