z_m,O2_M,Fe2_M,Fe3_M,SO4_M,H_M,pH,z_norm,O2_shape,Fe2_shape,Fe3_shape,SO4_shape,H_shape
3.6432161,4.8344457e-08,0.00030808136,7.1065566e-05,0.0046489295,0.006637368,2.178004,0.72864322,0.9999930785091987,1.0,0.9052232971758016,0.9549585647043197,0.9367810493477489
3.6683416,4.828585e-08,0.00030801925,7.106642e-05,0.0046491832,0.006637522,2.177994,0.73366832,0.9999933015326751,1.0,0.9073096843545441,0.9559166520643649,0.9386331083201881
3.6934674,4.8228696e-08,0.00030795764,7.106726e-05,0.0046494333,0.006637672,2.1779842,0.73869348,0.9999935190268955,1.0,0.9093618684647536,0.9568611441760992,0.9404370618647762
3.7185931,4.817285e-08,0.0003078965,7.10681e-05,0.0046496848,0.00663782,2.1779745,0.74371862,0.9999937315436439,1.0,0.9114140525749964,0.9578109233288413,0.9422169626954385
3.7437186,4.811849e-08,0.00030783575,7.106893e-05,0.004649933,0.006637966,2.177965,0.74874372,0.9999939384055577,1.0,0.9134418059220204,0.9587482401706368,0.9439728108121753
3.7688441,4.8065342e-08,0.0003077756,7.1069764e-05,0.004650181,0.0066381088,2.1779556,0.75376882,0.9999941406553186,1.0,0.9154793315743253,0.959684801720856,0.9456901745866145
3.7939699,4.8013618e-08,0.00030771567,7.107058e-05,0.0046504275,0.0066382494,2.1779463,0.75879398,0.9999943374861798,1.0,0.9174728818528165,0.9606156985842825,0.9473810803757449
3.8190956,4.7963006e-08,0.0003076564,7.10714e-05,0.004650673,0.0066383877,2.1779373,0.76381912,0.9999945300854289,1.0,0.9194762044366217,0.961542818989844,0.949044325543854
3.844221,4.7913634e-08,0.00030759754,7.107221e-05,0.004650917,0.0066385246,2.1779284,0.7688442,0.9999947179659738,1.0,0.9214550962572082,0.9624642747086094,0.9506907338122182
3.8693466,4.7865505e-08,0.000307539,7.107302e-05,0.004651159,0.006638658,2.1779196,0.77386932,0.9999949011163977,1.0,0.9234339880777948,0.9633781775116479,0.95229504983121
3.8944724,4.781851e-08,0.00030748104,7.107381e-05,0.0046514003,0.00663879,2.177911,0.7788944800000001,0.9999950799514904,1.0,0.9253640183719437,0.9642894367941793,0.9538825289504467
3.919598,4.7772573e-08,0.00030742353,7.107461e-05,0.0046516405,0.0066389195,2.1779027,0.7839196,0.9999952547604627,1.0,0.9273184794293114,0.965196541973064,0.9554399421772685
3.9447236,4.7727763e-08,0.00030736634,7.1075396e-05,0.0046518794,0.006639047,2.1778944,0.78894472,0.9999954252807415,1.0,0.9292387374181464,0.9660987377567257,0.9569733026901751
3.969849,4.7683994e-08,0.00030730967,7.1076174e-05,0.0046521164,0.006639171,2.1778862,0.7939698,0.999995591839592,1.0,0.9311394507964528,0.9669937582704421,0.9584645709536989
3.9949749,4.7641187e-08,0.00030725345,7.107696e-05,0.0046523535,0.006639294,2.1778781,0.79899498,0.9999957547376409,1.0,0.9330597087852878,0.96788915642995,0.9599438128602545
4.0201006,4.7599457e-08,0.00030719757,7.1077724e-05,0.0046525886,0.0066394145,2.1778703,0.80402012,0.9999959135372667,1.0,0.9349262190950944,0.9687770016737277,0.9613929888744163
4.045226,4.7558572e-08,0.00030714218,7.107849e-05,0.004652822,0.0066395323,2.1778624,0.8090452000000001,0.999996069121324,1.0,0.936797615557525,0.9696584269391363,0.9628096937247592
4.0703516,4.751877e-08,0.00030708723,7.107925e-05,0.0046530548,0.0066396478,2.177855,0.8140703200000001,0.9999962205841256,1.0,0.9386543535620178,0.970537586329826,0.9641987379540913
4.0954776,4.7479908e-08,0.00030703263,7.108e-05,0.0046532867,0.006639762,2.1778474,0.81909552,0.9999963684698447,1.0,0.9404866608032917,0.9714133469084419,0.9655721479193701
4.120603,4.7441798e-08,0.00030697847,7.108076e-05,0.004653516,0.0066398727,2.1778402,0.8241206,0.999996513493898,1.0,0.9423433988077844,0.9722792886966087,0.9669034656352765
4.1457286,4.7404537e-08,0.00030692478,7.10815e-05,0.0046537453,0.006639982,2.177833,0.82914572,0.9999966552871608,1.0,0.9441512752858396,0.9731452304847754,0.9682179464514381
4.170854,4.7368292e-08,0.00030687143,7.108225e-05,0.004653973,0.00664009,2.177826,0.8341708000000001,0.9999967932141304,1.0,0.9459835825271137,0.9740051299403614,0.9695167930035464
4.19598,4.7332758e-08,0.0003068185,7.108299e-05,0.0046542007,0.0066401963,2.177819,0.8391959999999999,0.9999969284354557,1.0,0.9477914590051688,0.9748650293959473,0.9707951947488039
4.2211056,4.7298013e-08,0.000306766,7.108371e-05,0.004654425,0.006640299,2.1778123,0.8442211199999999,0.9999970606543152,1.0,0.9495504739568197,0.9757120888947984,0.9720303016089975
4.246231,4.7264113e-08,0.00030671386,7.108445e-05,0.00465465,0.0066403993,2.177806,0.8492462,0.9999971896576058,1.0,0.9513583504348748,0.9765617919141503,0.9732365452124782
4.2713566,4.7230905e-08,0.0003066621,7.1085175e-05,0.0046548736,0.006640499,2.1777992,0.85427132,0.9999973160275548,1.0,0.9531295807681185,0.9774062078924942,0.9744355730017885
4.2964826,4.719844e-08,0.0003066108,7.1085895e-05,0.0046550953,0.0066405972,2.1777928,0.85929652,0.9999974395700868,1.0,0.9548885957197363,0.9782434486008995,0.9756165612556416
4.321608,4.7166726e-08,0.00030655987,7.10866e-05,0.004655316,0.006640692,2.1777866,0.8643216,0.9999975602547581,1.0,0.9566109645265424,0.9790769128514364,0.9767566598958242
4.3467336,4.71357e-08,0.00030650926,7.1087314e-05,0.0046555353,0.0066407854,2.1777806,0.86934672,0.9999976783213096,1.0,0.9583553210202223,0.9799050900609687,0.9778799216362516
4.3718596,4.710523e-08,0.00030645914,7.108802e-05,0.004655753,0.006640876,2.1777747,0.87437192,0.9999977942720549,1.0,0.9600801329033403,0.9807272249379169,0.9789695095771894
4.396985,4.7075595e-08,0.00030640932,7.108872e-05,0.0046559707,0.006640967,2.1777687,0.879397,0.9999979070452854,1.0,0.9617902863285536,0.9815493598148651,0.9800639080609039
4.4221106,4.7046512e-08,0.00030635987,7.108942e-05,0.0046561873,0.006641054,2.177763,0.88442212,0.9999980177179314,1.0,0.9635004397537338,0.98236734058816,0.9811102011167673
4.447236,4.7018126e-08,0.00030631092,7.109011e-05,0.004656402,0.006641141,2.1777573,0.8894472,0.9999981257382091,1.0,0.9651861624157284,0.9831781460915163,0.9821564941726203
4.4723616,4.6990337e-08,0.00030626217,7.10908e-05,0.004656616,0.0066412245,2.1777518,0.89447232,0.9999982314866588,1.0,0.9668718850776898,0.9839863080743686,0.9831606949791112
4.4974875,4.69631e-08,0.00030621383,7.109148e-05,0.0046568285,0.006641307,2.1777465,0.8994975000000001,0.9999983351345237,1.0,0.9685331769764325,0.9847888053704249,0.9841528694286341
4.522613,4.6936503e-08,0.00030616592,7.109216e-05,0.0046570404,0.0066413884,2.177741,0.9045226,0.9999984363469284,1.0,0.9701944688752083,0.9855890367917621,0.9851318148854974
4.5477386,4.6910507e-08,0.0003061183,7.109284e-05,0.004657251,0.0066414676,2.177736,0.90954772,0.9999985352722838,1.0,0.9718557607739511,0.9863843588178798,0.9860843023570414
4.5728645,4.6885017e-08,0.0003060711,7.109351e-05,0.00465746,0.006641544,2.177731,0.9145728999999999,0.9999986322721031,1.0,0.9734926219095081,0.9871736385114132,0.9870031160290854
4.59799,4.686007e-08,0.00030602425,7.109418e-05,0.0046576685,0.0066416203,2.177726,0.919598,0.9999987272055867,1.0,0.9751294830450652,0.9879610299760124,0.9879207270654274
4.6231155,4.683568e-08,0.0003059777,7.1094844e-05,0.004657876,0.0066416943,2.177721,0.9246231,0.9999988200194586,1.0,0.9767516857226513,0.9887446449827499,0.9888106774807587
4.648241,4.6811834e-08,0.00030593143,7.10955e-05,0.0046580816,0.006641766,2.1777165,0.9296481999999999,0.9999989107631893,1.0,0.9783543437897086,0.9895210847195454,0.989672967275079
4.673367,4.6788454e-08,0.00030588562,7.109616e-05,0.004658287,0.006641837,2.1777117,0.9346734,0.9999989997336002,1.0,0.9799667741620139,0.9902967691647678,0.9905268386195166
4.6984925,4.676557e-08,0.00030584013,7.1096816e-05,0.0046584904,0.006641907,2.1777072,0.9396985000000001,0.9999990868165296,1.0,0.9815694322290713,0.9910649006942633,0.9913686836069862
4.723618,4.67431e-08,0.00030579497,7.1097464e-05,0.0046586934,0.006641974,2.177703,0.9447236,0.9999991723240204,1.0,0.9831525456855339,0.9918315216406162,0.9921744495235725
4.7487435,4.672122e-08,0.00030575015,7.109811e-05,0.0046588955,0.0066420403,2.1776984,0.9497487,0.9999992555863213,1.0,0.9847307729893394,0.9925947437748887,0.992971796990276
4.7738695,4.669975e-08,0.0003057056,7.109875e-05,0.0046590967,0.006642104,2.1776943,0.9547739,0.9999993372884054,1.0,0.9862943418352402,0.9933545670970844,0.9937378759288835
4.798995,4.667874e-08,0.00030566144,7.1099385e-05,0.004659296,0.006642168,2.1776903,0.959799,0.9999994172400023,1.0,0.9878456952995152,0.994107215149338,0.9945075627745762
4.8241205,4.6658176e-08,0.0003056176,7.1100025e-05,0.004659494,0.00664223,2.1776862,0.9648241000000001,0.9999994954943877,1.0,0.989409264145416,0.9948549538063686,0.9952531969063328
4.849246,4.6638068e-08,0.00030557404,7.110065e-05,0.004659692,0.0066422904,2.1776822,0.9698492,0.9999995720135078,1.0,0.9909361868464721,0.9956026924633993,0.9959795888669511
4.874372,4.661832e-08,0.00030553085,7.110128e-05,0.004659889,0.00664235,2.1776783,0.9748744,0.9999996471626813,1.0,0.9924753249291541,0.9963466546625681,0.9966963597420054
4.8994975,4.659895e-08,0.00030548792,7.11019e-05,0.0046600844,0.0066424077,2.1776745,0.9798994999999999,0.9999997208734109,1.0,0.9939900322486174,0.9970845745291528,0.9973902805388256
4.924623,4.6580112e-08,0.0003054453,7.110253e-05,0.004660279,0.0066424636,2.1776707,0.9849246,0.9999997925596643,1.0,0.9955291703312663,0.9978194732294454,0.9980625538931034
4.9497485,4.65615e-08,0.00030540308,7.110314e-05,0.0046604723,0.0066425186,2.1776671,0.9899497,0.9999998633858959,1.0,0.9970194468875109,0.9985494625345184,0.9987240035261257
4.9748745,4.6543345e-08,0.00030536109,7.110376e-05,0.0046606646,0.0066425717,2.1776638,0.9949749000000001,0.9999999324730564,1.0,0.9985341542069742,0.9992756753817263,0.9993626030809034
5.0,4.65256e-08,0.00030531944,7.110436e-05,0.0046608564,0.0066426247,2.1776602,1.0,1.0,1.0,1.0,1.0,1.0
